,DT,SZN,HT,AT,FTHG,FTAG,R,H,D,A,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Unnamed: 5,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,B365H_P,B365D_P,B365A_P,BWH_P,BWD_P,BWA_P,GBH_P,GBD_P,GBA_P,IWH_P,IWD_P,IWA_P,LBH_P,LBD_P,LBA_P,SBH_P,SBD_P,SBA_P,WHH_P,WHD_P,WHA_P,SJH_P,SJD_P,SJA_P,VCH_P,VCD_P,VCA_P,BSH_P,BSD_P,BSA_P,CUM_H_W,CUM_H_D,CUM_H_L,CUM_A_W,CUM_A_D,CUM_A_L
20,2008-08-30,2008-2009,Arsenal,Newcastle,3,0,2,1,0,0,H,2,0,H,R Styles,20,4,14,2,12,11,12,1,2,2,0,0,2,1.44,4.0,9.0,1.4,4.0,7.5,1.45,4.0,8.0,1.4,4.0,6.5,1.44,3.6,6.5,1.4,4.0,7.25,1.44,4.0,8.0,1.44,4.0,8.5,1.45,4.1,8.5,1.44,3.8,8.0,42.0,1.5,1.43,4.19,3.95,9.0,8.06,35.0,2.01,1.91,1.98,1.82,21.0,-1.0,1.83,1.79,2.17,2.08,0.694444444,0.25,0.111111111,0.714285714,0.25,0.133333333,0.689655172,0.25,0.125,0.714285714,0.25,0.153846154,0.694444444,0.277777778,0.153846154,0.714285714,0.25,0.137931034,0.694444444,0.25,0.125,0.694444444,0.25,0.117647059,0.689655172,0.243902439,0.117647059,0.694444444,0.263157895,0.125,1,0,1,0,1,1
21,2008-08-30,2008-2009,Bolton,West Brom,0,0,1,0,1,0,D,0,0,D,K Stroud,18,12,9,7,18,16,7,5,2,2,0,0,1,1.83,3.5,4.5,1.8,3.25,4.25,1.9,3.3,4.0,1.85,3.2,3.8,1.8,3.2,4.0,1.8,3.25,4.2,1.91,3.3,4.2,1.91,3.2,4.5,1.9,3.4,4.5,1.83,3.25,4.5,43.0,1.99,1.87,3.5,3.3,4.54,4.25,36.0,2.2,2.07,1.75,1.69,22.0,0.0,1.4,1.36,3.25,3.0,0.546448087,0.285714286,0.222222222,0.555555556,0.307692308,0.235294118,0.526315789,0.303030303,0.25,0.540540541,0.3125,0.263157895,0.555555556,0.3125,0.25,0.555555556,0.307692308,0.238095238,0.523560209,0.303030303,0.238095238,0.523560209,0.3125,0.222222222,0.526315789,0.294117647,0.222222222,0.546448087,0.307692308,0.222222222,1,0,1,2,0,0
22,2008-08-30,2008-2009,Everton,Portsmouth,0,3,0,0,0,1,A,0,2,A,M Halsey,16,6,7,5,5,11,4,3,1,0,0,0,0,2.1,3.3,3.75,1.85,3.3,3.9,2.1,3.25,3.6,2.0,3.2,3.3,2.1,3.2,3.0,2.0,3.2,3.5,2.1,3.3,3.5,2.1,3.25,3.6,2.1,3.3,3.8,2.05,3.25,3.6,43.0,2.2,2.04,3.4,3.26,3.95,3.6,36.0,2.23,2.11,1.72,1.66,22.0,0.0,1.53,1.47,2.7,2.56,0.476190476,0.303030303,0.266666667,0.540540541,0.303030303,0.256410256,0.476190476,0.307692308,0.277777778,0.5,0.3125,0.303030303,0.476190476,0.3125,0.333333333,0.5,0.3125,0.285714286,0.476190476,0.303030303,0.285714286,0.476190476,0.307692308,0.277777778,0.476190476,0.303030303,0.263157895,0.487804878,0.307692308,0.277777778,1,0,1,2,0,0
23,2008-08-30,2008-2009,Hull,Wigan,0,5,0,0,0,1,A,0,2,A,M Jones,10,8,5,5,18,12,7,3,1,0,0,0,0,2.5,3.25,2.88,2.25,3.15,2.95,2.5,3.2,2.75,2.4,3.1,2.7,2.25,3.2,2.75,2.4,3.2,2.7,2.5,3.2,2.88,2.5,3.2,2.88,2.55,3.2,2.9,2.4,3.25,2.88,43.0,2.75,2.47,3.3,3.2,3.0,2.8,36.0,2.36,2.17,1.7,1.63,22.0,0.0,1.92,1.81,2.1,2.0,0.4,0.307692308,0.347222222,0.444444444,0.317460317,0.338983051,0.4,0.3125,0.363636364,0.416666667,0.322580645,0.37037037,0.444444444,0.3125,0.363636364,0.416666667,0.3125,0.37037037,0.4,0.3125,0.347222222,0.4,0.3125,0.347222222,0.392156863,0.3125,0.344827586,0.416666667,0.307692308,0.347222222,0,1,1,2,0,0
24,2008-08-30,2008-2009,Middlesbrough,Stoke,2,1,2,1,0,0,H,1,0,H,M Dean,21,7,12,2,14,18,4,5,2,4,0,1,2,1.57,3.6,7.0,1.55,3.45,6.0,1.6,3.6,6.0,1.55,3.7,5.0,1.62,3.5,4.5,1.57,3.5,5.5,1.62,3.6,6.0,1.6,3.5,6.5,1.55,3.75,7.0,1.57,3.6,6.5,43.0,1.67,1.59,3.8,3.58,7.0,6.09,36.0,2.0,1.9,1.98,1.83,22.0,-1.0,2.19,2.09,1.82,1.77,0.636942675,0.277777778,0.142857143,0.64516129,0.289855072,0.166666667,0.625,0.277777778,0.166666667,0.64516129,0.27027027,0.2,0.617283951,0.285714286,0.222222222,0.636942675,0.285714286,0.181818182,0.617283951,0.277777778,0.166666667,0.625,0.285714286,0.153846154,0.64516129,0.266666667,0.142857143,0.636942675,0.277777778,0.153846154,1,0,1,1,0,1
25,2008-08-30,2008-2009,West Ham,Blackburn,4,1,2,1,0,0,H,2,1,H,M Riley,11,12,6,7,14,21,10,4,1,5,0,0,2,2.5,3.25,2.88,2.3,3.15,2.9,2.5,3.2,2.75,2.3,3.1,2.8,2.1,3.2,3.0,2.3,3.2,2.8,2.4,3.3,2.9,2.38,3.25,3.0,2.55,3.3,2.8,2.5,3.25,2.8,43.0,2.56,2.39,3.4,3.24,3.09,2.88,36.0,2.16,2.05,1.76,1.71,23.0,0.0,1.81,1.75,21.0,3.24,0.4,0.307692308,0.347222222,0.434782609,0.317460317,0.344827586,0.4,0.3125,0.363636364,0.434782609,0.322580645,0.357142857,0.476190476,0.3125,0.333333333,0.434782609,0.3125,0.357142857,0.416666667,0.303030303,0.344827586,0.420168067,0.307692308,0.333333333,0.392156863,0.303030303,0.357142857,0.4,0.307692308,0.357142857,1,0,1,0,1,1
26,2008-08-31,2008-2009,Aston Villa,Liverpool,0,0,1,0,1,0,D,0,0,D,M Atkinson,5,8,2,3,9,13,5,8,0,2,0,0,1,3.0,3.25,2.4,3.05,3.15,2.2,2.75,3.2,2.5,3.0,3.1,2.2,2.8,3.2,2.2,2.75,3.2,2.38,3.0,3.2,2.38,3.0,3.25,2.38,2.85,3.25,2.55,2.75,3.25,2.4,42.0,3.25,2.92,3.28,3.21,2.59,2.37,34.0,2.1,2.0,1.81,1.74,21.0,0.0,2.2,2.09,1.83,1.73,0.333333333,0.307692308,0.416666667,0.327868852,0.317460317,0.454545455,0.363636364,0.3125,0.4,0.333333333,0.322580645,0.454545455,0.357142857,0.3125,0.454545455,0.363636364,0.3125,0.420168067,0.333333333,0.3125,0.420168067,0.333333333,0.307692308,0.420168067,0.350877193,0.307692308,0.392156863,0.363636364,0.307692308,0.416666667,1,0,1,0,0,2
27,2008-08-31,2008-2009,Chelsea,Tottenham,1,1,1,0,1,0,D,1,1,D,H Webb,12,6,3,6,10,13,5,8,3,0,0,0,1,1.4,4.33,9.0,1.35,4.1,8.75,1.4,4.0,8.5,1.4,4.0,6.5,1.4,3.75,7.0,1.4,4.0,7.25,1.4,4.33,8.5,1.4,4.33,8.5,1.4,4.6,9.0,1.4,4.0,8.5,43.0,1.44,1.4,4.78,4.18,9.6,8.46,34.0,1.93,1.83,2.01,1.9,22.0,-1.25,2.04,2.0,1.92,1.88,0.714285714,0.230946882,0.111111111,0.740740741,0.243902439,0.114285714,0.714285714,0.25,0.117647059,0.714285714,0.25,0.153846154,0.714285714,0.266666667,0.142857143,0.714285714,0.25,0.137931034,0.714285714,0.230946882,0.117647059,0.714285714,0.230946882,0.117647059,0.714285714,0.217391304,0.111111111,0.714285714,0.25,0.117647059,0,0,2,2,0,0
28,2008-08-31,2008-2009,Sunderland,Man City,0,3,0,0,0,1,A,0,1,A,C Foy,10,9,4,8,20,11,3,3,4,2,0,0,0,2.2,3.3,3.4,2.2,3.15,3.05,2.25,3.2,3.2,2.2,3.1,3.0,2.2,3.2,2.8,2.1,3.2,3.2,2.25,3.2,3.3,2.2,3.2,3.4,2.25,3.3,3.4,2.2,3.2,3.2,42.0,2.38,2.19,3.32,3.23,3.6,3.25,34.0,2.22,2.09,1.75,1.68,21.0,0.0,1.58,1.55,2.6,2.35,0.454545455,0.303030303,0.294117647,0.454545455,0.317460317,0.327868852,0.444444444,0.3125,0.3125,0.454545455,0.322580645,0.333333333,0.454545455,0.3125,0.357142857,0.476190476,0.3125,0.3125,0.444444444,0.3125,0.303030303,0.454545455,0.3125,0.294117647,0.444444444,0.303030303,0.294117647,0.454545455,0.3125,0.3125,1,0,1,1,0,1
29,2008-09-13,2008-2009,Blackburn,Arsenal,0,4,0,0,0,1,A,0,2,A,M Dean,10,17,3,10,8,8,5,5,1,1,0,0,0,4.5,3.5,1.83,4.5,3.25,1.75,4.5,3.3,1.8,3.8,3.2,1.85,4.33,3.2,1.73,4.5,3.25,1.75,4.75,3.4,1.8,4.5,3.5,1.8,4.8,3.5,1.8,4.5,3.3,1.8,43.0,5.0,4.49,3.68,3.39,1.87,1.8,37.0,2.09,1.97,1.88,1.76,23.0,0.0,3.7,3.26,1.35,1.31,0.222222222,0.285714286,0.546448087,0.222222222,0.307692308,0.571428571,0.222222222,0.303030303,0.555555556,0.263157895,0.3125,0.540540541,0.230946882,0.3125,0.578034682,0.222222222,0.307692308,0.571428571,0.210526316,0.294117647,0.555555556,0.222222222,0.285714286,0.555555556,0.208333333,0.285714286,0.555555556,0.222222222,0.303030303,0.555555556,1,1,1,1,0,2
30,2008-09-13,2008-2009,Fulham,Bolton,2,1,2,1,0,0,H,2,0,H,S Tanner,20,8,13,7,15,11,12,6,1,1,0,0,2,2.25,3.3,3.3,2.1,3.2,3.2,2.2,3.2,3.2,2.2,3.1,3.0,2.1,3.2,3.0,2.2,3.2,3.0,2.2,3.3,3.3,2.2,3.2,3.4,2.2,3.35,3.4,2.1,3.2,3.4,42.0,2.25,2.17,3.4,3.23,3.76,3.3,36.0,2.31,2.11,1.7,1.66,23.0,0.0,1.63,1.53,2.63,2.42,0.444444444,0.303030303,0.303030303,0.476190476,0.3125,0.3125,0.454545455,0.3125,0.3125,0.454545455,0.322580645,0.333333333,0.476190476,0.3125,0.333333333,0.454545455,0.3125,0.333333333,0.454545455,0.303030303,0.303030303,0.454545455,0.3125,0.294117647,0.454545455,0.298507463,0.294117647,0.476190476,0.3125,0.294117647,1,0,1,1,1,1
31,2008-09-13,2008-2009,Liverpool,Man United,2,1,2,1,0,0,H,1,1,D,H Webb,16,7,11,3,10,18,5,4,0,3,0,1,2,3.0,3.0,2.6,2.8,3.1,2.4,2.85,3.0,2.6,2.6,3.0,2.6,2.62,2.88,2.5,2.8,3.05,2.4,2.9,3.1,2.5,2.88,3.0,2.63,3.1,3.1,2.5,2.8,3.0,2.5,43.0,3.0,2.81,3.2,3.04,2.8,2.57,38.0,2.58,2.35,1.65,1.54,24.0,0.0,2.06,1.98,1.96,1.82,0.333333333,0.333333333,0.384615385,0.357142857,0.322580645,0.416666667,0.350877193,0.333333333,0.384615385,0.384615385,0.333333333,0.384615385,0.381679389,0.347222222,0.4,0.357142857,0.327868852,0.416666667,0.344827586,0.322580645,0.4,0.347222222,0.333333333,0.380228137,0.322580645,0.322580645,0.4,0.357142857,0.333333333,0.4,0,1,2,0,1,1
32,2008-09-13,2008-2009,Man City,Chelsea,1,3,0,0,0,1,A,1,1,D,M Halsey,13,18,7,8,14,10,8,5,0,1,0,1,0,4.33,3.3,1.91,3.9,3.3,1.85,3.75,3.4,1.95,3.8,3.2,1.85,4.0,3.2,1.8,4.0,3.25,1.85,4.2,3.3,1.91,4.33,3.25,1.91,4.4,3.35,1.9,4.2,3.3,1.83,42.0,4.61,4.21,3.49,3.32,1.95,1.87,37.0,2.26,2.13,1.7,1.65,22.0,0.0,3.25,3.03,1.4,1.35,0.230946882,0.303030303,0.523560209,0.256410256,0.303030303,0.540540541,0.266666667,0.294117647,0.512820513,0.263157895,0.3125,0.540540541,0.25,0.3125,0.555555556,0.25,0.307692308,0.540540541,0.238095238,0.303030303,0.523560209,0.230946882,0.307692308,0.523560209,0.227272727,0.298507463,0.526315789,0.238095238,0.303030303,0.546448087,1,0,2,0,1,2
33,2008-09-13,2008-2009,Newcastle,Hull,1,2,0,0,0,1,A,0,1,A,A Marriner,13,8,4,4,13,17,5,3,0,2,1,0,0,1.62,3.75,5.75,1.6,3.4,5.5,1.65,3.5,5.5,1.6,3.6,4.8,1.67,3.3,4.5,1.6,3.4,5.5,1.7,3.4,5.5,1.7,3.4,5.5,1.65,3.6,6.0,1.7,3.4,5.0,43.0,1.7,1.64,3.86,3.53,6.5,5.56,37.0,2.08,1.94,1.86,1.79,23.0,-0.75,1.91,1.86,2.05,2.0,0.617283951,0.266666667,0.173913043,0.625,0.294117647,0.181818182,0.606060606,0.285714286,0.181818182,0.625,0.277777778,0.208333333,0.598802395,0.303030303,0.222222222,0.625,0.294117647,0.181818182,0.588235294,0.294117647,0.181818182,0.588235294,0.294117647,0.181818182,0.606060606,0.277777778,0.166666667,0.588235294,0.294117647,0.2,1,1,1,1,1,1
34,2008-09-13,2008-2009,Portsmouth,Middlesbrough,2,1,2,1,0,0,H,0,1,A,S Attwell,21,7,12,3,8,6,3,2,2,1,0,0,2,2.0,3.5,3.75,1.95,3.25,3.55,2.0,3.25,3.6,1.9,3.2,3.6,1.91,3.2,3.5,1.9,3.25,3.75,2.0,3.3,3.8,2.0,3.4,3.75,2.0,3.45,3.9,1.91,3.25,3.75,43.0,2.08,1.97,3.5,3.31,4.1,3.76,37.0,2.11,1.98,1.85,1.76,23.0,0.0,1.5,1.41,3.05,2.74,0.5,0.285714286,0.266666667,0.512820513,0.307692308,0.281690141,0.5,0.307692308,0.277777778,0.526315789,0.3125,0.277777778,0.523560209,0.3125,0.285714286,0.526315789,0.307692308,0.266666667,0.5,0.303030303,0.263157895,0.5,0.294117647,0.266666667,0.5,0.289855072,0.256410256,0.523560209,0.307692308,0.266666667,2,0,1,1,0,2
35,2008-09-13,2008-2009,West Brom,West Ham,3,2,2,1,0,0,H,2,2,D,L Probert,13,21,8,13,9,18,8,8,1,1,0,0,2,2.4,3.25,3.0,2.3,3.15,2.9,2.4,3.2,2.9,2.4,3.2,2.6,2.38,3.2,2.6,2.3,3.2,2.8,2.4,3.3,2.9,2.38,3.25,3.0,2.5,3.3,2.95,2.38,3.2,2.8,43.0,2.56,2.4,3.4,3.22,3.03,2.88,37.0,2.09,2.0,1.84,1.74,23.0,0.0,1.8,1.73,2.2,2.07,0.416666667,0.307692308,0.333333333,0.434782609,0.317460317,0.344827586,0.416666667,0.3125,0.344827586,0.416666667,0.3125,0.384615385,0.420168067,0.3125,0.384615385,0.434782609,0.3125,0.357142857,0.416666667,0.303030303,0.344827586,0.420168067,0.307692308,0.333333333,0.4,0.303030303,0.338983051,0.420168067,0.3125,0.357142857,2,1,0,1,0,2
36,2008-09-13,2008-2009,Wigan,Sunderland,1,1,1,0,1,0,D,0,1,A,R Styles,12,6,8,5,10,9,8,6,1,1,1,0,1,2.05,3.3,4.0,1.95,3.25,3.55,2.05,3.2,3.6,2.1,3.1,3.2,2.0,3.2,3.2,2.0,3.2,3.5,2.05,3.25,3.75,2.1,3.25,3.6,2.1,3.3,3.7,2.0,3.25,3.6,43.0,2.1,2.03,3.44,3.26,4.1,3.64,37.0,2.15,2.03,1.81,1.71,23.0,0.0,1.52,1.46,2.85,2.61,0.487804878,0.303030303,0.25,0.512820513,0.307692308,0.281690141,0.487804878,0.3125,0.277777778,0.476190476,0.322580645,0.3125,0.5,0.3125,0.3125,0.5,0.3125,0.285714286,0.487804878,0.307692308,0.266666667,0.476190476,0.307692308,0.277777778,0.476190476,0.303030303,0.27027027,0.5,0.307692308,0.277777778,2,0,1,2,0,1
37,2008-09-14,2008-2009,Stoke,Everton,2,3,0,0,0,1,A,0,1,A,A Wiley,12,8,7,5,10,19,7,8,2,1,0,0,0,3.4,3.4,2.2,3.25,3.15,2.1,3.2,3.2,2.2,3.1,3.2,2.1,3.0,3.2,2.1,3.0,3.2,2.2,3.3,3.3,2.2,3.4,3.2,2.2,3.35,3.3,2.25,3.1,3.25,2.2,42.0,3.5,3.25,3.4,3.25,2.3,2.19,36.0,2.05,1.94,1.88,1.79,22.0,0.0,2.6,2.37,1.66,1.55,0.294117647,0.294117647,0.454545455,0.307692308,0.317460317,0.476190476,0.3125,0.3125,0.454545455,0.322580645,0.3125,0.476190476,0.333333333,0.3125,0.476190476,0.333333333,0.3125,0.454545455,0.303030303,0.303030303,0.454545455,0.294117647,0.3125,0.454545455,0.298507463,0.303030303,0.444444444,0.322580645,0.307692308,0.454545455,2,0,1,2,0,1
38,2008-09-15,2008-2009,Tottenham,Aston Villa,1,2,0,0,0,1,A,0,1,A,S Bennett,17,17,10,13,15,12,12,8,1,4,0,0,0,2.1,3.3,3.6,1.95,3.15,3.7,2.05,3.25,3.6,2.0,3.2,3.3,2.1,3.2,3.0,1.9,3.25,3.75,2.05,3.3,3.6,2.1,3.25,3.6,2.1,3.45,3.55,2.0,3.25,3.6,42.0,2.2,2.04,3.54,3.3,3.75,3.54,35.0,1.83,1.75,2.17,1.98,22.0,0.0,1.59,1.47,2.65,2.57,0.476190476,0.303030303,0.277777778,0.512820513,0.317460317,0.27027027,0.487804878,0.307692308,0.277777778,0.5,0.3125,0.303030303,0.476190476,0.3125,0.333333333,0.526315789,0.307692308,0.266666667,0.487804878,0.303030303,0.277777778,0.476190476,0.307692308,0.277777778,0.476190476,0.289855072,0.281690141,0.5,0.307692308,0.277777778,2,1,0,1,1,1
39,2008-09-20,2008-2009,Blackburn,Fulham,1,0,2,1,0,0,H,0,0,D,L Probert,11,11,4,5,13,11,4,3,2,0,0,0,2,2.1,3.3,3.6,1.9,3.3,3.65,2.1,3.2,3.5,1.9,3.2,3.6,2.1,3.4,3.4,1.95,3.25,3.6,2.1,3.3,3.5,2.1,3.25,3.6,2.05,3.4,3.75,2.0,3.25,3.5,45.0,2.13,2.03,3.47,3.29,3.88,3.6,38.0,2.06,1.96,1.87,1.79,25.0,0.0,1.56,1.46,2.75,2.63,0.476190476,0.303030303,0.277777778,0.526315789,0.303030303,0.273972603,0.476190476,0.3125,0.285714286,0.526315789,0.3125,0.277777778,0.476190476,0.294117647,0.294117647,0.512820513,0.307692308,0.277777778,0.476190476,0.303030303,0.285714286,0.476190476,0.307692308,0.277777778,0.487804878,0.294117647,0.266666667,0.5,0.307692308,0.285714286,2,1,1,1,0,2
40,2008-09-20,2008-2009,Bolton,Arsenal,1,3,0,0,0,1,A,1,2,A,S Bennett,12,20,8,9,12,10,7,17,2,2,0,0,0,6.5,3.75,1.57,5.4,3.45,1.6,6.0,3.3,1.65,4.5,3.5,1.65,6.0,3.6,1.61,5.5,3.5,1.57,6.0,3.6,1.62,6.0,3.6,1.62,6.2,3.8,1.6,6.0,3.6,1.57,44.0,6.7,5.86,3.86,3.57,1.66,1.61,38.0,2.09,1.95,1.86,1.79,24.0,0.0,4.62,4.19,1.25,1.21,0.153846154,0.266666667,0.636942675,0.185185185,0.289855072,0.625,0.166666667,0.303030303,0.606060606,0.222222222,0.285714286,0.606060606,0.166666667,0.277777778,0.621118012,0.181818182,0.285714286,0.636942675,0.166666667,0.277777778,0.617283951,0.166666667,0.277777778,0.617283951,0.161290323,0.263157895,0.625,0.166666667,0.277777778,0.636942675,2,1,1,1,0,3
41,2008-09-20,2008-2009,Liverpool,Stoke,0,0,1,0,1,0,D,0,0,D,A Marriner,27,3,11,2,8,10,20,3,1,1,0,0,1,1.2,6.5,15.0,1.2,5.25,12.5,1.22,5.75,12.0,1.2,5.2,11.0,1.2,6.0,15.0,1.2,5.5,12.0,1.2,6.0,15.0,1.22,6.0,13.0,1.2,6.5,17.0,1.22,5.5,11.0,45.0,1.24,1.21,6.83,5.83,21.0,13.88,38.0,1.74,1.68,2.28,2.1,25.0,0.0,1.06,1.04,14.33,10.15,0.833333333,0.153846154,0.066666667,0.833333333,0.19047619,0.08,0.819672131,0.173913043,0.083333333,0.833333333,0.192307692,0.090909091,0.833333333,0.166666667,0.066666667,0.833333333,0.181818182,0.083333333,0.833333333,0.166666667,0.066666667,0.819672131,0.166666667,0.076923077,0.833333333,0.153846154,0.058823529,0.819672131,0.181818182,0.090909091,0,1,3,3,0,1
42,2008-09-20,2008-2009,Sunderland,Middlesbrough,2,0,2,1,0,0,H,0,0,D,H Webb,17,14,11,11,9,16,8,7,2,3,0,0,2,2.38,3.1,3.2,2.2,3.15,3.05,2.3,3.25,3.0,2.25,3.0,3.0,2.37,3.25,3.0,2.25,3.2,2.9,2.3,3.2,3.2,2.38,3.25,3.0,2.25,3.3,3.35,2.3,3.2,2.88,45.0,2.4,2.29,3.3,3.21,3.45,3.09,39.0,2.12,1.98,1.84,1.77,24.0,0.0,1.68,1.63,2.36,2.22,0.420168067,0.322580645,0.3125,0.454545455,0.317460317,0.327868852,0.434782609,0.307692308,0.333333333,0.444444444,0.333333333,0.333333333,0.421940928,0.307692308,0.333333333,0.444444444,0.3125,0.344827586,0.434782609,0.3125,0.3125,0.420168067,0.307692308,0.333333333,0.444444444,0.303030303,0.298507463,0.434782609,0.3125,0.347222222,2,1,1,2,0,2
43,2008-09-20,2008-2009,West Ham,Newcastle,3,1,2,1,0,0,H,2,0,H,P Dowd,12,11,6,8,8,21,2,6,1,2,0,0,2,2.1,3.3,3.6,2.0,3.2,3.5,2.1,3.2,3.5,2.0,3.2,3.3,2.0,3.4,3.75,2.0,3.25,3.4,2.0,3.3,3.8,2.0,3.4,3.75,2.0,3.5,3.8,2.0,3.25,3.5,45.0,2.1,2.02,3.5,3.31,3.98,3.62,39.0,2.05,1.94,1.88,1.8,25.0,0.0,1.53,1.45,2.75,2.62,0.476190476,0.303030303,0.277777778,0.5,0.3125,0.285714286,0.476190476,0.3125,0.285714286,0.5,0.3125,0.303030303,0.5,0.294117647,0.266666667,0.5,0.307692308,0.294117647,0.5,0.303030303,0.263157895,0.5,0.294117647,0.266666667,0.5,0.285714286,0.263157895,0.5,0.307692308,0.285714286,2,0,2,2,1,1
44,2008-09-21,2008-2009,Chelsea,Man United,1,1,1,0,1,0,D,0,1,A,M Riley,20,13,13,8,15,18,7,4,1,7,0,0,1,2.2,3.1,3.6,2.15,3.05,3.3,2.2,3.1,3.5,2.1,3.0,3.3,2.25,3.25,3.25,2.2,3.1,3.1,2.2,3.0,3.6,2.2,3.1,3.5,2.2,3.1,3.7,2.2,3.1,3.4,43.0,2.3,2.19,3.25,3.1,3.9,3.44,38.0,2.5,2.26,1.65,1.58,23.0,0.0,1.6,1.54,2.63,2.43,0.454545455,0.322580645,0.277777778,0.465116279,0.327868852,0.303030303,0.454545455,0.322580645,0.285714286,0.476190476,0.333333333,0.303030303,0.444444444,0.307692308,0.307692308,0.454545455,0.322580645,0.322580645,0.454545455,0.333333333,0.277777778,0.454545455,0.322580645,0.285714286,0.454545455,0.322580645,0.27027027,0.454545455,0.322580645,0.294117647,0,1,3,1,1,1
45,2008-09-21,2008-2009,Hull,Everton,2,2,1,0,1,0,D,1,0,H,L Mason,9,17,5,8,11,12,4,6,0,1,0,0,1,3.1,3.4,2.3,2.9,3.2,2.25,3.0,3.25,2.3,2.6,3.2,2.4,3.3,3.3,2.2,2.8,3.2,2.3,3.25,3.25,2.25,3.0,3.25,2.38,3.15,3.4,2.3,2.75,3.25,2.38,43.0,3.34,3.06,3.4,3.26,2.4,2.28,36.0,2.19,2.03,1.81,1.72,22.0,0.0,2.45,2.21,1.7,1.64,0.322580645,0.294117647,0.434782609,0.344827586,0.3125,0.444444444,0.333333333,0.307692308,0.434782609,0.384615385,0.3125,0.416666667,0.303030303,0.303030303,0.454545455,0.357142857,0.3125,0.434782609,0.307692308,0.307692308,0.444444444,0.333333333,0.307692308,0.420168067,0.317460317,0.294117647,0.434782609,0.363636364,0.307692308,0.420168067,1,1,2,2,0,2
46,2008-09-21,2008-2009,Man City,Portsmouth,6,0,2,1,0,0,H,2,0,H,A Wiley,14,10,10,4,13,14,8,5,0,1,0,0,2,2.0,3.3,4.0,1.85,3.35,3.8,2.0,3.25,3.75,1.9,3.2,3.6,2.1,3.3,3.5,1.95,3.25,3.6,2.0,3.3,3.8,2.05,3.25,3.75,2.05,3.35,3.8,1.91,3.25,3.75,43.0,2.1,1.98,3.4,3.28,4.12,3.8,37.0,2.21,2.05,1.77,1.71,23.0,0.0,1.46,1.42,2.85,2.71,0.5,0.303030303,0.25,0.540540541,0.298507463,0.263157895,0.5,0.307692308,0.266666667,0.526315789,0.3125,0.277777778,0.476190476,0.303030303,0.285714286,0.512820513,0.307692308,0.277777778,0.5,0.303030303,0.263157895,0.487804878,0.307692308,0.266666667,0.487804878,0.298507463,0.263157895,0.523560209,0.307692308,0.266666667,2,0,2,2,0,2
47,2008-09-21,2008-2009,Tottenham,Wigan,0,0,1,0,1,0,D,0,0,D,S Tanner,11,14,4,6,13,12,3,4,2,2,0,0,1,1.73,3.6,5.0,1.6,3.45,5.35,1.75,3.3,5.0,1.6,3.6,4.8,1.72,3.5,5.0,1.7,3.4,4.5,1.7,3.4,5.5,1.73,3.5,5.2,1.7,3.6,5.5,1.73,3.5,4.75,44.0,1.8,1.7,3.65,3.47,5.65,5.06,37.0,1.86,1.78,2.09,1.95,24.0,0.0,1.29,1.26,4.03,3.63,0.578034682,0.277777778,0.2,0.625,0.289855072,0.186915888,0.571428571,0.303030303,0.2,0.625,0.277777778,0.208333333,0.581395349,0.285714286,0.2,0.588235294,0.294117647,0.222222222,0.588235294,0.294117647,0.181818182,0.578034682,0.285714286,0.192307692,0.588235294,0.277777778,0.181818182,0.578034682,0.285714286,0.210526316,3,1,0,2,1,1
48,2008-09-21,2008-2009,West Brom,Aston Villa,1,2,0,0,0,1,A,1,2,A,M Dean,10,10,6,5,22,16,5,6,3,3,0,0,0,3.25,3.3,2.25,2.85,3.2,2.3,3.1,3.2,2.25,2.8,3.1,2.3,3.3,3.3,2.2,2.75,3.2,2.35,2.9,3.3,2.4,3.25,3.25,2.25,3.3,3.35,2.25,3.0,3.2,2.25,43.0,3.42,3.09,3.4,3.26,2.4,2.26,36.0,1.91,1.84,2.04,1.89,22.0,0.0,2.4,2.23,1.72,1.63,0.307692308,0.303030303,0.444444444,0.350877193,0.3125,0.434782609,0.322580645,0.3125,0.444444444,0.357142857,0.322580645,0.434782609,0.303030303,0.303030303,0.454545455,0.363636364,0.3125,0.425531915,0.344827586,0.303030303,0.416666667,0.307692308,0.307692308,0.444444444,0.303030303,0.298507463,0.444444444,0.333333333,0.3125,0.444444444,2,1,1,1,1,2
