home_team,away_team,home_goals,away_goals,result,result,h_win,h_tie,h_loss,season,home_wins,home_ties,home_loss,away_wins,away_ties,away_loss,h_total_games,a_total_games,h_w_pct,h_d_pct,h_l_pct,a_w_pct,a_d_pct,a_l_pct,home_l1_wins,home_l1_ties,home_l1_loss,away_l1_wins,away_l1_ties,away_l1_loss,home_l2_wins,home_l2_ties,home_l2_loss,away_l2_wins,away_l2_ties,away_l2_loss,home_l3_wins,home_l3_ties,home_l3_loss,away_l3_wins,away_l3_ties,away_l3_loss,home_l4_wins,home_l4_ties,home_l4_loss,away_l4_wins,away_l4_ties,away_l4_loss,home_l5_wins,home_l5_ties,home_l5_loss,away_l5_wins,away_l5_ties,away_l5_loss,home_l6_wins,home_l6_ties,home_l6_loss,away_l6_wins,away_l6_ties,away_l6_loss,home_l7_wins,home_l7_ties,home_l7_loss,away_l7_wins,away_l7_ties,away_l7_loss,home_l8_wins,home_l8_ties,home_l8_loss,away_l8_wins,away_l8_ties,away_l8_loss,home_l9_wins,home_l9_ties,home_l9_loss,away_l9_wins,away_l9_ties,away_l9_loss,home_l10_wins,home_l10_ties,home_l10_loss,away_l10_wins,away_l10_ties,away_l10_loss,home_l12_wins,home_l12_ties,home_l12_loss,away_l12_wins,away_l12_ties,away_l12_loss,home_l14_wins,home_l14_ties,home_l14_loss,away_l14_wins,away_l14_ties,away_l14_loss,home_l16_wins,home_l16_ties,home_l16_loss,away_l16_wins,away_l16_ties,away_l16_loss,home_l18_wins,home_l18_ties,home_l18_loss,away_l18_wins,away_l18_ties,away_l18_loss,home_l20_wins,home_l20_ties,home_l20_loss,away_l20_wins,away_l20_ties,away_l20_loss
Crystal Palace,Hull City,4,0,H,2,1,0,0,2016-2017,11,5,20,9,7,20,36,36,0.305555556,0.138888889,0.555555556,0.25,0.194444444,0.555555556,0,0,1,0,0,1,0,0,1,0,0.5,0.5,0,0,1,0.333333333,0.333333333,0.333333333,0.25,0,0.75,0.25,0.25,0.5,0.2,0.2,0.6,0.2,0.2,0.6,0.333333333,0.166666667,0.5,0.333333333,0.166666667,0.5,0.285714286,0.142857143,0.571428571,0.428571429,0.142857143,0.428571429,0.375,0.125,0.5,0.375,0.125,0.5,0.444444444,0.111111111,0.444444444,0.444444444,0.111111111,0.444444444,0.5,0.1,0.4,0.4,0.1,0.5,0.5,0.083333333,0.416666667,0.333333333,0.166666667,0.5,0.5,0.071428571,0.428571429,0.357142857,0.214285714,0.428571429,0.4375,0.0625,0.5,0.375,0.1875,0.4375,0.388888889,0.055555556,0.555555556,0.333333333,0.222222222,0.444444444,0.35,0.1,0.55,0.3,0.2,0.5
West Ham United,Liverpool,0,4,A,0,0,0,1,2016-2017,11,9,16,20,10,6,36,36,0.305555556,0.25,0.444444444,0.555555556,0.277777778,0.166666667,1,0,0,0,1,0,0.5,0.5,0,0.5,0.5,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,0.25,0.75,0,0.5,0.25,0.25,0.4,0.6,0,0.6,0.2,0.2,0.333333333,0.5,0.166666667,0.5,0.333333333,0.166666667,0.285714286,0.428571429,0.285714286,0.571428571,0.285714286,0.142857143,0.25,0.375,0.375,0.5,0.375,0.125,0.222222222,0.333333333,0.444444444,0.555555556,0.333333333,0.111111111,0.2,0.3,0.5,0.6,0.3,0.1,0.166666667,0.416666667,0.416666667,0.583333333,0.25,0.166666667,0.214285714,0.357142857,0.428571429,0.5,0.285714286,0.214285714,0.3125,0.3125,0.375,0.4375,0.3125,0.25,0.277777778,0.277777778,0.444444444,0.444444444,0.333333333,0.222222222,0.35,0.25,0.4,0.5,0.3,0.2
Tottenham Hotspur,Manchester United,2,1,H,2,1,0,0,2016-2017,23,8,4,17,14,4,35,35,0.657142857,0.228571429,0.114285714,0.485714286,0.4,0.114285714,0,0,1,0,0,1,0.5,0,0.5,0,0.5,0.5,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0.75,0,0.25,0.25,0.5,0.25,0.8,0,0.2,0.4,0.4,0.2,0.833333333,0,0.166666667,0.5,0.333333333,0.166666667,0.857142857,0,0.142857143,0.428571429,0.428571429,0.142857143,0.875,0,0.125,0.375,0.5,0.125,0.888888889,0,0.111111111,0.444444444,0.444444444,0.111111111,0.9,0,0.1,0.4,0.5,0.1,0.833333333,0,0.166666667,0.5,0.416666667,0.083333333,0.714285714,0.142857143,0.142857143,0.428571429,0.5,0.071428571,0.75,0.125,0.125,0.4375,0.5,0.0625,0.777777778,0.111111111,0.111111111,0.5,0.444444444,0.055555556,0.8,0.1,0.1,0.55,0.4,0.05
Chelsea,Watford,4,3,H,2,1,0,0,2016-2017,28,3,5,11,7,18,36,36,0.777777778,0.083333333,0.138888889,0.305555556,0.194444444,0.5,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.8,0,0.2,0.2,0,0.8,0.833333333,0,0.166666667,0.166666667,0,0.833333333,0.857142857,0,0.142857143,0.285714286,0,0.714285714,0.75,0,0.25,0.375,0,0.625,0.777777778,0,0.222222222,0.333333333,0,0.666666667,0.8,0,0.2,0.3,0,0.7,0.75,0.083333333,0.166666667,0.25,0.083333333,0.666666667,0.714285714,0.142857143,0.142857143,0.357142857,0.071428571,0.571428571,0.75,0.125,0.125,0.3125,0.1875,0.5,0.722222222,0.111111111,0.166666667,0.277777778,0.166666667,0.555555556,0.75,0.1,0.15,0.25,0.2,0.55
Arsenal,Sunderland,2,0,H,2,1,0,0,2016-2017,21,6,9,6,6,24,36,36,0.583333333,0.166666667,0.25,0.166666667,0.166666667,0.666666667,1,0,0,0,0,1,1,0,0,0.5,0,0.5,1,0,0,0.333333333,0,0.666666667,0.75,0,0.25,0.25,0,0.75,0.8,0,0.2,0.2,0.2,0.6,0.833333333,0,0.166666667,0.166666667,0.166666667,0.666666667,0.714285714,0,0.285714286,0.142857143,0.142857143,0.714285714,0.75,0,0.25,0.125,0.125,0.75,0.666666667,0.111111111,0.222222222,0.111111111,0.222222222,0.666666667,0.6,0.1,0.3,0.1,0.2,0.7,0.583333333,0.083333333,0.333333333,0.083333333,0.166666667,0.75,0.5,0.071428571,0.428571429,0.142857143,0.214285714,0.642857143,0.5625,0.0625,0.375,0.125,0.1875,0.6875,0.555555556,0.111111111,0.333333333,0.111111111,0.222222222,0.666666667,0.55,0.1,0.35,0.15,0.2,0.65
Manchester City,West Bromwich Albion,3,1,H,2,1,0,0,2016-2017,21,9,6,12,9,15,36,36,0.583333333,0.25,0.166666667,0.333333333,0.25,0.416666667,1,0,0,0,0,1,1,0,0,0,0.5,0.5,0.666666667,0.333333333,0,0,0.333333333,0.666666667,0.5,0.5,0,0,0.25,0.75,0.6,0.4,0,0,0.2,0.8,0.666666667,0.333333333,0,0,0.166666667,0.833333333,0.571428571,0.285714286,0.142857143,0,0.285714286,0.714285714,0.5,0.375,0.125,0.125,0.25,0.625,0.444444444,0.444444444,0.111111111,0.111111111,0.222222222,0.666666667,0.4,0.5,0.1,0.1,0.2,0.7,0.5,0.416666667,0.083333333,0.166666667,0.25,0.583333333,0.571428571,0.357142857,0.071428571,0.214285714,0.285714286,0.5,0.5,0.375,0.125,0.25,0.25,0.5,0.5,0.333333333,0.166666667,0.333333333,0.222222222,0.444444444,0.55,0.3,0.15,0.3,0.2,0.5
Southampton,Manchester United,0,0,D,1,0,1,0,2016-2017,12,9,15,17,14,5,36,36,0.333333333,0.25,0.416666667,0.472222222,0.388888889,0.138888889,1,0,0,0,0,1,0.5,0,0.5,0,0,1,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0.25,0.5,0.25,0,0.5,0.5,0.2,0.4,0.4,0.2,0.4,0.4,0.166666667,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.285714286,0.285714286,0.428571429,0.428571429,0.285714286,0.285714286,0.375,0.25,0.375,0.375,0.375,0.25,0.333333333,0.333333333,0.333333333,0.333333333,0.444444444,0.222222222,0.3,0.3,0.4,0.4,0.4,0.2,0.416666667,0.25,0.333333333,0.416666667,0.416666667,0.166666667,0.357142857,0.214285714,0.428571429,0.428571429,0.428571429,0.142857143,0.375,0.1875,0.4375,0.375,0.5,0.125,0.333333333,0.166666667,0.5,0.444444444,0.444444444,0.111111111,0.35,0.15,0.5,0.5,0.4,0.1
Leicester City,Tottenham Hotspur,1,6,A,0,0,0,1,2016-2017,12,7,17,24,8,4,36,36,0.333333333,0.194444444,0.472222222,0.666666667,0.222222222,0.111111111,0,0,1,1,0,0,0.5,0,0.5,0.5,0,0.5,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.5,0,0.5,0.75,0,0.25,0.4,0.2,0.4,0.8,0,0.2,0.333333333,0.166666667,0.5,0.833333333,0,0.166666667,0.428571429,0.142857143,0.428571429,0.857142857,0,0.142857143,0.5,0.125,0.375,0.875,0,0.125,0.555555556,0.111111111,0.333333333,0.888888889,0,0.111111111,0.6,0.1,0.3,0.9,0,0.1,0.583333333,0.083333333,0.333333333,0.833333333,0,0.166666667,0.5,0.071428571,0.428571429,0.785714286,0.071428571,0.142857143,0.4375,0.0625,0.5,0.75,0.125,0.125,0.444444444,0.111111111,0.444444444,0.777777778,0.111111111,0.111111111,0.4,0.15,0.45,0.8,0.1,0.1
Arsenal,Everton,3,1,H,2,1,0,0,2016-2017,22,6,9,17,10,10,37,37,0.594594595,0.162162162,0.243243243,0.459459459,0.27027027,0.27027027,1,0,0,1,0,0,1,0,0,0.5,0,0.5,1,0,0,0.333333333,0,0.666666667,1,0,0,0.25,0.25,0.5,0.8,0,0.2,0.4,0.2,0.4,0.833333333,0,0.166666667,0.5,0.166666667,0.333333333,0.857142857,0,0.142857143,0.428571429,0.285714286,0.285714286,0.75,0,0.25,0.375,0.25,0.375,0.777777778,0,0.222222222,0.444444444,0.222222222,0.333333333,0.7,0.1,0.2,0.5,0.2,0.3,0.583333333,0.083333333,0.333333333,0.5,0.166666667,0.333333333,0.571428571,0.071428571,0.357142857,0.5,0.214285714,0.285714286,0.5625,0.0625,0.375,0.5,0.25,0.25,0.555555556,0.111111111,0.333333333,0.555555556,0.222222222,0.222222222,0.6,0.1,0.3,0.55,0.25,0.2
Burnley,West Ham United,1,2,A,0,0,0,1,2016-2017,11,7,19,11,9,17,37,37,0.297297297,0.189189189,0.513513514,0.297297297,0.243243243,0.459459459,0,0,1,0,0,1,0,0.5,0.5,0.5,0,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.25,0.5,0.25,0.5,0.25,0.2,0.2,0.6,0.2,0.6,0.2,0.166666667,0.333333333,0.5,0.333333333,0.5,0.166666667,0.285714286,0.285714286,0.428571429,0.285714286,0.428571429,0.285714286,0.25,0.25,0.5,0.25,0.375,0.375,0.222222222,0.333333333,0.444444444,0.222222222,0.333333333,0.444444444,0.2,0.3,0.5,0.2,0.3,0.5,0.166666667,0.333333333,0.5,0.166666667,0.333333333,0.5,0.142857143,0.357142857,0.5,0.214285714,0.357142857,0.428571429,0.1875,0.3125,0.5,0.25,0.3125,0.4375,0.222222222,0.277777778,0.5,0.277777778,0.277777778,0.444444444,0.3,0.25,0.45,0.3,0.25,0.45
Chelsea,Sunderland,5,1,H,2,1,0,0,2016-2017,29,3,5,6,6,25,37,37,0.783783784,0.081081081,0.135135135,0.162162162,0.162162162,0.675675676,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.333333333,0,0.666666667,1,0,0,0.25,0,0.75,1,0,0,0.2,0,0.8,0.833333333,0,0.166666667,0.166666667,0.166666667,0.666666667,0.857142857,0,0.142857143,0.142857143,0.142857143,0.714285714,0.875,0,0.125,0.125,0.125,0.75,0.777777778,0,0.222222222,0.111111111,0.111111111,0.777777778,0.8,0,0.2,0.1,0.2,0.7,0.833333333,0,0.166666667,0.083333333,0.166666667,0.75,0.785714286,0.071428571,0.142857143,0.142857143,0.142857143,0.714285714,0.75,0.125,0.125,0.125,0.1875,0.6875,0.722222222,0.111111111,0.166666667,0.111111111,0.222222222,0.666666667,0.75,0.1,0.15,0.1,0.2,0.7
Hull City,Tottenham Hotspur,1,7,A,0,0,0,1,2016-2017,9,7,21,25,8,4,37,37,0.243243243,0.189189189,0.567567568,0.675675676,0.216216216,0.108108108,0,0,1,1,0,0,0,0,1,1,0,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0.25,0.25,0.5,0.75,0,0.25,0.2,0.2,0.6,0.8,0,0.2,0.166666667,0.166666667,0.666666667,0.833333333,0,0.166666667,0.285714286,0.142857143,0.571428571,0.857142857,0,0.142857143,0.375,0.125,0.5,0.875,0,0.125,0.333333333,0.111111111,0.555555556,0.888888889,0,0.111111111,0.4,0.1,0.5,0.9,0,0.1,0.333333333,0.166666667,0.5,0.916666667,0,0.083333333,0.357142857,0.142857143,0.5,0.857142857,0,0.142857143,0.3125,0.1875,0.5,0.75,0.125,0.125,0.333333333,0.166666667,0.5,0.777777778,0.111111111,0.111111111,0.3,0.2,0.5,0.8,0.1,0.1
Leicester City,AFC Bournemouth,1,1,D,1,0,1,0,2016-2017,12,7,18,12,9,16,37,37,0.324324324,0.189189189,0.486486486,0.324324324,0.243243243,0.432432432,0,0,1,1,0,0,0,0,1,0.5,0.5,0,0.333333333,0,0.666666667,0.666666667,0.333333333,0,0.5,0,0.5,0.75,0.25,0,0.4,0,0.6,0.6,0.2,0.2,0.333333333,0.166666667,0.5,0.5,0.166666667,0.333333333,0.285714286,0.142857143,0.571428571,0.428571429,0.285714286,0.285714286,0.375,0.125,0.5,0.375,0.375,0.25,0.444444444,0.111111111,0.444444444,0.444444444,0.333333333,0.222222222,0.5,0.1,0.4,0.5,0.3,0.2,0.583333333,0.083333333,0.333333333,0.416666667,0.333333333,0.25,0.5,0.071428571,0.428571429,0.357142857,0.285714286,0.357142857,0.4375,0.0625,0.5,0.3125,0.3125,0.375,0.388888889,0.111111111,0.5,0.277777778,0.333333333,0.388888889,0.4,0.1,0.5,0.3,0.3,0.4
Liverpool,Middlesbrough,3,0,H,2,1,0,0,2016-2017,21,10,6,5,13,19,37,37,0.567567568,0.27027027,0.162162162,0.135135135,0.351351351,0.513513514,1,0,0,0,0,1,0.5,0.5,0,0,0,1,0.666666667,0.333333333,0,0,0.333333333,0.666666667,0.5,0.25,0.25,0.25,0.25,0.5,0.6,0.2,0.2,0.2,0.2,0.6,0.666666667,0.166666667,0.166666667,0.166666667,0.166666667,0.666666667,0.571428571,0.285714286,0.142857143,0.142857143,0.285714286,0.571428571,0.625,0.25,0.125,0.125,0.25,0.625,0.555555556,0.333333333,0.111111111,0.111111111,0.333333333,0.555555556,0.6,0.3,0.1,0.1,0.3,0.6,0.583333333,0.25,0.166666667,0.083333333,0.25,0.666666667,0.571428571,0.214285714,0.214285714,0.071428571,0.285714286,0.642857143,0.5,0.25,0.25,0.0625,0.3125,0.625,0.444444444,0.333333333,0.222222222,0.055555556,0.388888889,0.555555556,0.5,0.3,0.2,0.05,0.35,0.6
Manchester United,Crystal Palace,2,0,H,2,1,0,0,2016-2017,17,15,5,12,5,20,37,37,0.459459459,0.405405405,0.135135135,0.324324324,0.135135135,0.540540541,0,1,0,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.5,0.5,0.25,0,0.75,0,0.6,0.4,0.4,0,0.6,0.166666667,0.5,0.333333333,0.333333333,0.166666667,0.5,0.285714286,0.428571429,0.285714286,0.428571429,0.142857143,0.428571429,0.375,0.375,0.25,0.375,0.125,0.5,0.333333333,0.444444444,0.222222222,0.444444444,0.111111111,0.444444444,0.3,0.5,0.2,0.5,0.1,0.4,0.333333333,0.5,0.166666667,0.583333333,0.083333333,0.333333333,0.428571429,0.428571429,0.142857143,0.5,0.071428571,0.428571429,0.375,0.5,0.125,0.5,0.0625,0.4375,0.388888889,0.5,0.111111111,0.444444444,0.055555556,0.5,0.45,0.45,0.1,0.4,0.1,0.5
Southampton,Stoke City,0,1,A,0,0,0,1,2016-2017,12,10,15,10,11,16,37,37,0.324324324,0.27027027,0.405405405,0.27027027,0.297297297,0.432432432,0,1,0,0,0,1,0.5,0.5,0,0,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.25,0.5,0.25,0,0.5,0.5,0.2,0.6,0.2,0.2,0.4,0.4,0.166666667,0.5,0.333333333,0.166666667,0.333333333,0.5,0.142857143,0.428571429,0.428571429,0.142857143,0.285714286,0.571428571,0.25,0.375,0.375,0.125,0.25,0.625,0.333333333,0.333333333,0.333333333,0.111111111,0.222222222,0.666666667,0.3,0.4,0.3,0.1,0.3,0.6,0.333333333,0.333333333,0.333333333,0.166666667,0.25,0.583333333,0.357142857,0.285714286,0.357142857,0.214285714,0.214285714,0.571428571,0.375,0.25,0.375,0.1875,0.3125,0.5,0.333333333,0.222222222,0.444444444,0.277777778,0.277777778,0.444444444,0.3,0.2,0.5,0.25,0.25,0.5
Swansea City,West Bromwich Albion,2,1,H,2,1,0,0,2016-2017,11,5,21,12,9,16,37,37,0.297297297,0.135135135,0.567567568,0.324324324,0.243243243,0.432432432,1,0,0,0,0,1,1,0,0,0,0,1,0.666666667,0.333333333,0,0,0.333333333,0.666666667,0.75,0.25,0,0,0.25,0.75,0.6,0.2,0.2,0,0.2,0.8,0.5,0.166666667,0.333333333,0,0.166666667,0.833333333,0.428571429,0.142857143,0.428571429,0,0.142857143,0.857142857,0.375,0.25,0.375,0,0.25,0.75,0.333333333,0.222222222,0.444444444,0.111111111,0.222222222,0.666666667,0.3,0.2,0.5,0.1,0.2,0.7,0.333333333,0.166666667,0.5,0.166666667,0.166666667,0.666666667,0.357142857,0.142857143,0.5,0.214285714,0.214285714,0.571428571,0.4375,0.125,0.4375,0.25,0.25,0.5,0.444444444,0.111111111,0.444444444,0.277777778,0.222222222,0.5,0.4,0.1,0.5,0.3,0.2,0.5
Watford,Manchester City,0,5,A,0,0,0,1,2016-2017,11,7,19,22,9,6,37,37,0.297297297,0.189189189,0.513513514,0.594594595,0.243243243,0.162162162,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.75,0.25,0,0,0,1,0.6,0.4,0,0.166666667,0,0.833333333,0.666666667,0.333333333,0,0.142857143,0,0.857142857,0.714285714,0.285714286,0,0.25,0,0.75,0.625,0.25,0.125,0.333333333,0,0.666666667,0.555555556,0.333333333,0.111111111,0.3,0,0.7,0.5,0.4,0.1,0.25,0.083333333,0.666666667,0.5,0.416666667,0.083333333,0.285714286,0.071428571,0.642857143,0.571428571,0.357142857,0.071428571,0.3125,0.125,0.5625,0.5625,0.375,0.0625,0.277777778,0.166666667,0.555555556,0.555555556,0.333333333,0.111111111,0.25,0.2,0.55,0.55,0.3,0.15
Arsenal,Leicester City,4,3,H,2,1,0,0,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watford,Liverpool,3,3,D,1,0,1,0,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea,Burnley,2,3,A,0,0,0,1,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace,Huddersfield Town,0,3,A,0,0,0,1,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everton,Stoke City,1,0,H,2,1,0,0,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Swansea City,0,0,D,1,0,1,0,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion,AFC Bournemouth,1,0,H,2,1,0,0,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton and Hove Albion,Manchester City,0,2,A,0,0,0,1,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle United,Tottenham Hotspur,0,2,A,0,0,0,1,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester United,West Ham United,4,0,H,2,1,0,0,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City,Manchester United,0,4,A,0,0,0,1,2017-2018,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
AFC Bournemouth,Watford,0,2,A,0,0,0,1,2017-2018,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
Burnley,West Bromwich Albion,0,1,A,0,0,0,1,2017-2018,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
Leicester City,Brighton and Hove Albion,2,0,H,2,1,0,0,2017-2018,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
Liverpool,Crystal Palace,1,0,H,2,1,0,0,2017-2018,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
Southampton,West Ham United,3,2,H,2,1,0,0,2017-2018,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
Stoke City,Arsenal,1,0,H,2,1,0,0,2017-2018,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
Huddersfield Town,Newcastle United,1,0,H,2,1,0,0,2017-2018,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
