,Unnamed: 0,home_team,away_team,home_goals,away_goals,result,result.1,season,home_wins,home_ties,home_loss,away_wins,away_ties,away_loss,h_total_games,a_total_games,h_w_pct,h_d_pct,h_l_pct,a_w_pct,a_d_pct,a_l_pct,home_l1_wins,home_l1_ties,home_l1_loss,away_l1_wins,away_l1_ties,away_l1_loss,home_l2_wins,home_l2_ties,home_l2_loss,away_l2_wins,away_l2_ties,away_l2_loss,home_l3_wins,home_l3_ties,home_l3_loss,away_l3_wins,away_l3_ties,away_l3_loss,home_l4_wins,home_l4_ties,home_l4_loss,away_l4_wins,away_l4_ties,away_l4_loss,home_l5_wins,home_l5_ties,home_l5_loss,away_l5_wins,away_l5_ties,away_l5_loss,home_l6_wins,home_l6_ties,home_l6_loss,away_l6_wins,away_l6_ties,away_l6_loss,home_l7_wins,home_l7_ties,home_l7_loss,away_l7_wins,away_l7_ties,away_l7_loss,home_l8_wins,home_l8_ties,home_l8_loss,away_l8_wins,away_l8_ties,away_l8_loss,home_l9_wins,home_l9_ties,home_l9_loss,away_l9_wins,away_l9_ties,away_l9_loss,home_l10_wins,home_l10_ties,home_l10_loss,away_l10_wins,away_l10_ties,away_l10_loss,home_l12_wins,home_l12_ties,home_l12_loss,away_l12_wins,away_l12_ties,away_l12_loss,home_l14_wins,home_l14_ties,home_l14_loss,away_l14_wins,away_l14_ties,away_l14_loss,home_l16_wins,home_l16_ties,home_l16_loss,away_l16_wins,away_l16_ties,away_l16_loss,home_l18_wins,home_l18_ties,home_l18_loss,away_l18_wins,away_l18_ties,away_l18_loss,home_l20_wins,home_l20_ties,home_l20_loss,away_l20_wins,away_l20_ties,away_l20_loss
279,279,Fulham,Aston Villa,1,1,D,1,2006-2007,7,11,10,7,11,9,28,27,0.25,0.39285714299999996,0.35714285700000004,0.25925925899999996,0.40740740700000005,0.333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.25,0.0,0.75,0.5,0.0,0.5,0.2,0.2,0.6,0.4,0.0,0.6,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.125,0.5,0.375,0.25,0.125,0.625,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.1,0.6,0.3,0.2,0.1,0.7,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.25,0.5833333333333334,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.1875,0.375,0.4375,0.1875,0.3125,0.5,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.5,0.2,0.4,0.4,0.2,0.35,0.45
280,280,Manchester City,Wigan Athletic,0,1,A,0,2006-2007,8,6,12,8,5,15,26,28,0.307692308,0.23076923100000002,0.46153846200000004,0.28571428600000004,0.17857142899999998,0.535714286,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,0.75,0.5,0.25,0.25,0.2,0.2,0.6,0.4,0.2,0.4,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.375,0.125,0.5,0.25,0.125,0.625,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.3,0.1,0.6,0.2,0.1,0.7,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.08333333333333333,0.75,0.35714285714285715,0.14285714285714285,0.5,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.3125,0.1875,0.5,0.1875,0.125,0.6875,0.3333333333333333,0.16666666666666666,0.5,0.2222222222222222,0.16666666666666666,0.6111111111111112,0.3,0.25,0.45,0.3,0.15,0.55
281,281,Newcastle United,Middlesbrough,0,0,D,1,2006-2007,10,6,12,9,8,11,28,28,0.35714285700000004,0.214285714,0.428571429,0.321428571,0.28571428600000004,0.39285714299999996,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.25,0.5,0.25,0.4,0.2,0.4,0.4,0.4,0.2,0.5,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.375,0.25,0.375,0.5,0.25,0.25,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4,0.2,0.4,0.5,0.3,0.2,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,0.5,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.5,0.1875,0.3125,0.3125,0.375,0.3125,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.25,0.35,0.35,0.3,0.35
282,282,Sheffield United,Everton,1,1,D,1,2006-2007,8,6,14,11,9,8,28,28,0.28571428600000004,0.214285714,0.5,0.39285714299999996,0.321428571,0.28571428600000004,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,0.5,0.5,0.25,0.25,0.4,0.0,0.6,0.6,0.2,0.2,0.3333333333333333,0.16666666666666666,0.5,0.5,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.375,0.125,0.5,0.5,0.25,0.25,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3,0.1,0.6,0.5,0.3,0.2,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.25,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.375,0.125,0.5,0.4375,0.25,0.3125,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.35,0.15,0.5,0.4,0.25,0.35
283,283,Watford,Charlton Athletic,2,2,D,1,2006-2007,3,10,15,6,5,17,28,28,0.107142857,0.35714285700000004,0.535714286,0.214285714,0.17857142899999998,0.607142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.25,0.25,0.5,0.25,0.25,0.5,0.2,0.2,0.6,0.4,0.2,0.4,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.25,0.125,0.625,0.375,0.125,0.5,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2,0.2,0.6,0.3,0.2,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.25,0.16666666666666666,0.5833333333333334,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.125,0.25,0.625,0.25,0.1875,0.5625,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.2777777777777778,0.16666666666666666,0.5555555555555556,0.15,0.3,0.55,0.25,0.25,0.5
284,284,Portsmouth,Chelsea,0,2,A,0,2006-2007,11,8,9,18,6,3,28,27,0.39285714299999996,0.28571428600000004,0.321428571,0.666666667,0.222222222,0.111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.25,0.25,0.5,0.75,0.0,0.25,0.2,0.2,0.6,0.8,0.0,0.2,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.125,0.375,0.5,0.5,0.375,0.125,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3,0.3,0.4,0.6,0.3,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.3125,0.375,0.3125,0.625,0.3125,0.0625,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.3,0.35,0.35,0.65,0.25,0.1
285,285,Bolton Wanderers,Blackburn Rovers,1,2,A,0,2006-2007,14,5,9,11,4,13,28,28,0.5,0.17857142899999998,0.321428571,0.39285714299999996,0.14285714300000002,0.46428571399999996,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.5,0.25,0.25,0.5,0.0,0.5,0.4,0.2,0.4,0.4,0.0,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.375,0.25,0.375,0.5,0.0,0.5,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.0,0.4444444444444444,0.5,0.2,0.3,0.6,0.0,0.4,0.5833333333333334,0.16666666666666666,0.25,0.5833333333333334,0.0,0.4166666666666667,0.5,0.14285714285714285,0.35714285714285715,0.5,0.0,0.5,0.5,0.125,0.375,0.5,0.0625,0.4375,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.4444444444444444,0.05555555555555555,0.5,0.45,0.15,0.4,0.4,0.05,0.55
286,286,West Ham United,Tottenham Hotspur,3,4,A,0,2006-2007,5,5,18,11,6,11,28,28,0.17857142899999998,0.17857142899999998,0.642857143,0.39285714299999996,0.214285714,0.39285714299999996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.2,0.8,0.4,0.2,0.4,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.25,0.75,0.25,0.25,0.5,0.0,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.3,0.7,0.3,0.2,0.5,0.08333333333333333,0.25,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.125,0.1875,0.6875,0.4375,0.1875,0.375,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.2,0.15,0.65,0.45,0.2,0.35
287,287,Aston Villa,Arsenal,0,1,A,0,2006-2007,7,12,9,15,7,5,28,27,0.25,0.428571429,0.321428571,0.5555555560000001,0.25925925899999996,0.185185185,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.25,0.25,0.5,0.75,0.25,0.0,0.4,0.2,0.4,0.8,0.2,0.0,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.16666666666666666,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.25,0.25,0.5,0.75,0.125,0.125,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.2,0.2,0.6,0.7,0.2,0.1,0.16666666666666666,0.25,0.5833333333333334,0.6666666666666666,0.25,0.08333333333333333,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.125,0.375,0.5,0.5625,0.25,0.1875,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2,0.35,0.45,0.55,0.25,0.2
288,288,Manchester City,Chelsea,0,1,A,0,2006-2007,8,6,13,19,6,3,27,28,0.296296296,0.222222222,0.481481481,0.6785714290000001,0.214285714,0.107142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.8,0.8,0.0,0.2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.375,0.125,0.5,0.625,0.25,0.125,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3,0.1,0.6,0.6,0.3,0.1,0.25,0.16666666666666666,0.5833333333333334,0.6666666666666666,0.25,0.08333333333333333,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.3125,0.1875,0.5,0.625,0.3125,0.0625,0.3333333333333333,0.16666666666666666,0.5,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.3,0.2,0.5,0.65,0.25,0.1
289,289,Manchester United,Bolton Wanderers,4,1,H,2,2006-2007,23,3,3,14,5,10,29,29,0.793103448,0.10344827599999999,0.10344827599999999,0.482758621,0.172413793,0.344827586,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.4,0.2,0.4,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.75,0.125,0.125,0.25,0.25,0.5,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.8,0.1,0.1,0.4,0.2,0.4,0.75,0.08333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.5,0.14285714285714285,0.35714285714285715,0.75,0.125,0.125,0.5,0.125,0.375,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.8,0.1,0.1,0.4,0.15,0.45
290,290,Chelsea,Sheffield United,3,0,H,2,2006-2007,20,6,3,8,7,14,29,29,0.689655172,0.20689655199999998,0.10344827599999999,0.275862069,0.24137931,0.482758621,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.25,0.25,0.5,1.0,0.0,0.0,0.4,0.2,0.4,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.75,0.125,0.125,0.25,0.25,0.5,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.6,0.3,0.1,0.3,0.2,0.5,0.6666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.625,0.3125,0.0625,0.375,0.1875,0.4375,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.65,0.25,0.1,0.35,0.2,0.45
291,291,Middlesbrough,Manchester City,0,2,A,0,2006-2007,9,9,11,8,6,14,29,28,0.310344828,0.310344828,0.379310345,0.28571428600000004,0.214285714,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.25,0.5,0.25,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,1.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5,0.375,0.125,0.25,0.125,0.625,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.4,0.4,0.2,0.3,0.1,0.6,0.4166666666666667,0.3333333333333333,0.25,0.25,0.08333333333333333,0.6666666666666666,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.3125,0.375,0.3125,0.3125,0.125,0.5625,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.5555555555555556,0.3,0.35,0.35,0.3,0.15,0.55
292,292,Reading,Portsmouth,0,0,D,1,2006-2007,13,4,12,11,8,10,29,29,0.448275862,0.137931034,0.413793103,0.379310345,0.275862069,0.344827586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.5,0.25,0.0,0.75,0.6,0.0,0.4,0.2,0.2,0.6,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.625,0.125,0.25,0.125,0.375,0.5,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5,0.2,0.3,0.2,0.3,0.5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.25,0.3333333333333333,0.4166666666666667,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.4375,0.1875,0.375,0.25,0.375,0.375,0.5,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.45,0.15,0.4,0.3,0.35,0.35
293,293,Tottenham Hotspur,Watford,3,1,H,2,2006-2007,12,6,11,3,11,15,29,29,0.413793103,0.20689655199999998,0.379310345,0.10344827599999999,0.379310345,0.517241379,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.75,0.0,0.25,0.25,0.5,0.25,0.6,0.0,0.4,0.2,0.4,0.4,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.375,0.25,0.375,0.25,0.25,0.5,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4,0.2,0.4,0.2,0.3,0.5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.25,0.5833333333333334,0.5,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5,0.125,0.375,0.125,0.3125,0.5625,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.6111111111111112,0.45,0.2,0.35,0.15,0.3,0.55
294,294,Wigan Athletic,Fulham,0,0,D,1,2006-2007,9,5,15,7,12,10,29,29,0.310344828,0.172413793,0.517241379,0.24137931,0.413793103,0.344827586,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,0.25,0.25,0.5,0.6,0.2,0.2,0.2,0.2,0.6,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.375,0.125,0.5,0.125,0.5,0.375,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.3,0.1,0.6,0.1,0.6,0.3,0.25,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.5833333333333334,0.25,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.14285714285714285,0.5,0.35714285714285715,0.25,0.125,0.625,0.1875,0.4375,0.375,0.2222222222222222,0.16666666666666666,0.6111111111111112,0.16666666666666666,0.4444444444444444,0.3888888888888889,0.3,0.15,0.55,0.2,0.4,0.4
295,295,Blackburn Rovers,West Ham United,1,2,A,0,2006-2007,12,4,13,5,5,19,29,29,0.413793103,0.137931034,0.448275862,0.172413793,0.172413793,0.655172414,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,0.0,0.25,0.0,0.0,1.0,0.6,0.0,0.4,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.16666666666666666,0.8333333333333334,0.5714285714285714,0.0,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,0.5,0.0,0.5,0.0,0.25,0.75,0.5555555555555556,0.0,0.4444444444444444,0.0,0.2222222222222222,0.7777777777777778,0.6,0.0,0.4,0.0,0.2,0.8,0.5833333333333334,0.0,0.4166666666666667,0.08333333333333333,0.25,0.6666666666666666,0.5714285714285714,0.0,0.42857142857142855,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.5625,0.0,0.4375,0.125,0.1875,0.6875,0.5,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.16666666666666666,0.7222222222222222,0.45,0.05,0.5,0.2,0.15,0.65
296,296,Charlton Athletic,Newcastle United,2,0,H,2,2006-2007,6,6,17,10,7,12,29,29,0.20689655199999998,0.20689655199999998,0.5862068970000001,0.344827586,0.24137931,0.413793103,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,0.25,0.25,0.5,0.2,0.4,0.4,0.4,0.2,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.25,0.25,0.5,0.375,0.375,0.25,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.3,0.4,0.3,0.3,0.4,0.25,0.25,0.5,0.4166666666666667,0.25,0.3333333333333333,0.2857142857142857,0.21428571428571427,0.5,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.25,0.25,0.5,0.5,0.1875,0.3125,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.25,0.25,0.5,0.4,0.3,0.3
297,297,Aston Villa,Liverpool,0,0,D,1,2006-2007,7,12,10,16,5,8,29,29,0.24137931,0.413793103,0.344827586,0.551724138,0.172413793,0.275862069,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.25,0.25,0.5,0.25,0.25,0.5,0.2,0.2,0.6,0.4,0.2,0.4,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.25,0.25,0.5,0.625,0.125,0.25,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.2,0.2,0.6,0.6,0.1,0.3,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.25,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.125,0.3125,0.5625,0.6875,0.125,0.1875,0.16666666666666666,0.3333333333333333,0.5,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.2,0.3,0.5,0.65,0.15,0.2
298,298,Everton,Arsenal,1,0,H,2,2006-2007,11,10,8,16,7,5,29,28,0.379310345,0.344827586,0.275862069,0.571428571,0.25,0.17857142899999998,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5,0.25,0.25,0.75,0.25,0.0,0.4,0.4,0.2,0.8,0.2,0.0,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.375,0.375,0.25,0.75,0.125,0.125,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.4,0.4,0.2,0.8,0.1,0.1,0.4166666666666667,0.3333333333333333,0.25,0.75,0.16666666666666666,0.08333333333333333,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.375,0.3125,0.3125,0.625,0.1875,0.1875,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.35,0.3,0.35,0.55,0.25,0.2
299,299,Liverpool,Arsenal,4,1,H,2,2006-2007,16,6,8,16,7,6,30,29,0.533333333,0.2,0.26666666699999997,0.551724138,0.24137931,0.20689655199999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.25,0.5,0.75,0.0,0.25,0.2,0.4,0.4,0.6,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.5,0.25,0.25,0.75,0.125,0.125,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.6,0.2,0.2,0.7,0.1,0.2,0.5833333333333334,0.16666666666666666,0.25,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.625,0.1875,0.1875,0.625,0.1875,0.1875,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.6,0.2,0.2,0.55,0.2,0.25
